a : -315.0000, 0 -> 3
b : 90.0000, 0 -> 0
c : 494.0000, 0 -> 1
d : -305.0000, 0 -> 0
a : 626.0000, 1 -> 1
b : 53.0000, 1 -> 3
c : 147.0000, 1 -> 2
d : -626.0000, 1 -> 0
a : -156.0000, 2 -> 2
b : -16.0000, 2 -> 1
c : -412.0000, 2 -> 0
d : -380.0000, 2 -> 2
a : -344.0000, 3 -> 2
b : -646.0000, 3 -> 2
c : -247.0000, 3 -> 3
d : 74.0000, 3 -> 0
b : 682.0000, 0 -> 1
b : 226.0000, 0 -> 2
c : 495.0000, 1 -> 0
d : 416.0000, 1 -> 2
b : -91.0000, 2 -> 3
c : -275.0000, 2 -> 1
c : 900.0000, 3 -> 0
b : -76.0000, 3 -> 3
