a : -732.0000, 0 -> 3
b : -165.0000, 0 -> 5
a : -989.0000, 1 -> 2
b : -381.0000, 1 -> 5
a : 627.0000, 2 -> 1
b : -509.0000, 2 -> 3
a : 533.0000, 3 -> 4
b : 641.0000, 3 -> 1
a : 204.0000, 4 -> 7
b : 515.0000, 4 -> 1
a : -417.0000, 5 -> 3
b : 149.0000, 5 -> 0
a : 618.0000, 6 -> 4
b : -82.0000, 6 -> 7
a : 69.0000, 7 -> 6
b : -356.0000, 7 -> 4
b : 573.0000, 0 -> 7
b : 321.0000, 1 -> 6
a : -548.0000, 2 -> 2
b : -87.0000, 3 -> 7
b : 907.0000, 4 -> 2
b : 389.0000, 5 -> 4
b : 722.0000, 6 -> 0
b : -826.0000, 7 -> 0
