a : 234.0000, 0 -> 7
b : -996.0000, 0 -> 1
a : 409.0000, 1 -> 3
b : 191.0000, 1 -> 4
a : 542.0000, 2 -> 6
b : 805.0000, 2 -> 5
a : -273.0000, 3 -> 1
b : -799.0000, 3 -> 0
a : 421.0000, 4 -> 5
b : 899.0000, 4 -> 2
a : -922.0000, 5 -> 7
b : 245.0000, 5 -> 1
a : 878.0000, 6 -> 3
b : 165.0000, 6 -> 6
a : -578.0000, 7 -> 1
b : -134.0000, 7 -> 0
b : -236.0000, 0 -> 4
b : -373.0000, 1 -> 1
b : -786.0000, 2 -> 1
a : 743.0000, 3 -> 3
a : 633.0000, 4 -> 3
b : 617.0000, 5 -> 2
b : 413.0000, 6 -> 7
b : -144.0000, 7 -> 5
