a : -455.0000, 0 -> 6
b : 420.0000, 0 -> 7
a : -303.0000, 1 -> 4
b : 732.0000, 1 -> 3
a : 46.0000, 2 -> 4
b : -388.0000, 2 -> 0
a : 334.0000, 3 -> 6
b : -926.0000, 3 -> 6
a : -367.0000, 4 -> 4
b : 820.0000, 4 -> 4
a : 399.0000, 5 -> 6
b : 99.0000, 5 -> 3
a : -219.0000, 6 -> 6
b : 7.0000, 6 -> 3
a : 594.0000, 7 -> 2
b : -405.0000, 7 -> 3
a : -17.0000, 0 -> 4
a : -546.0000, 1 -> 6
b : 86.0000, 2 -> 3
a : -196.0000, 3 -> 1
b : -580.0000, 4 -> 0
a : 965.0000, 5 -> 1
a : 376.0000, 6 -> 1
a : -99.0000, 7 -> 1
a : -351.0000, 2 -> 5
