a : 742.0000, 0 -> 6
b : 449.0000, 0 -> 5
c : 913.0000, 0 -> 5
d : -50.0000, 0 -> 7
a : -850.0000, 1 -> 5
b : 305.0000, 1 -> 3
c : -994.0000, 1 -> 5
d : 963.0000, 1 -> 5
a : -135.0000, 2 -> 0
b : -710.0000, 2 -> 4
c : 171.0000, 2 -> 3
d : -296.0000, 2 -> 3
a : -778.0000, 3 -> 1
b : 276.0000, 3 -> 1
c : -505.0000, 3 -> 7
d : 734.0000, 3 -> 1
a : 882.0000, 4 -> 7
b : 23.0000, 4 -> 0
c : -891.0000, 4 -> 0
d : 505.0000, 4 -> 1
a : -441.0000, 5 -> 4
b : -838.0000, 5 -> 0
c : 247.0000, 5 -> 1
d : 47.0000, 5 -> 7
a : 75.0000, 6 -> 4
b : 455.0000, 6 -> 6
c : -354.0000, 6 -> 3
d : 554.0000, 6 -> 6
a : 284.0000, 7 -> 2
b : 938.0000, 7 -> 6
c : -694.0000, 7 -> 2
d : -101.0000, 7 -> 5
c : -855.0000, 0 -> 1
d : -239.0000, 0 -> 4
d : 572.0000, 1 -> 4
b : 38.0000, 1 -> 4
c : -495.0000, 2 -> 7
b : 188.0000, 2 -> 6
d : 615.0000, 3 -> 6
a : -956.0000, 3 -> 2
a : -80.0000, 4 -> 4
b : 400.0000, 4 -> 5
d : -400.0000, 5 -> 5
c : -262.0000, 5 -> 7
c : -387.0000, 6 -> 4
d : -505.0000, 6 -> 7
c : 965.0000, 7 -> 0
b : 258.0000, 7 -> 2
