a : -59.0000, 0 -> 5
b : -289.0000, 0 -> 6
c : 914.0000, 0 -> 2
d : 815.0000, 0 -> 2
a : -644.0000, 1 -> 0
b : -122.0000, 1 -> 1
c : 869.0000, 1 -> 1
d : -336.0000, 1 -> 1
a : -96.0000, 2 -> 1
b : 975.0000, 2 -> 1
c : 12.0000, 2 -> 3
d : -84.0000, 2 -> 5
a : -137.0000, 3 -> 5
b : 506.0000, 3 -> 0
c : 419.0000, 3 -> 6
d : -187.0000, 3 -> 0
a : -722.0000, 4 -> 5
b : 786.0000, 4 -> 7
c : 92.0000, 4 -> 2
d : -770.0000, 4 -> 7
a : 261.0000, 5 -> 3
b : -821.0000, 5 -> 7
c : 615.0000, 5 -> 5
d : -340.0000, 5 -> 4
a : -638.0000, 6 -> 7
b : -2.0000, 6 -> 4
c : 354.0000, 6 -> 0
d : -331.0000, 6 -> 2
a : -257.0000, 7 -> 3
b : 934.0000, 7 -> 4
c : 778.0000, 7 -> 2
d : -494.0000, 7 -> 3
c : -255.0000, 0 -> 1
c : -998.0000, 0 -> 4
d : 172.0000, 1 -> 2
b : -842.0000, 1 -> 6
b : -434.0000, 2 -> 5
d : -465.0000, 2 -> 7
c : -333.0000, 3 -> 2
c : -363.0000, 3 -> 5
c : 552.0000, 4 -> 4
a : 633.0000, 4 -> 7
a : 668.0000, 5 -> 1
c : 882.0000, 5 -> 0
b : 628.0000, 6 -> 3
b : -557.0000, 6 -> 2
d : -440.0000, 7 -> 2
d : -637.0000, 7 -> 5
