a : -233.0000, 0 -> 6
b : 647.0000, 0 -> 5
a : -918.0000, 1 -> 3
b : 716.0000, 1 -> 7
a : 519.0000, 2 -> 2
b : 890.0000, 2 -> 7
a : 925.0000, 3 -> 0
b : 675.0000, 3 -> 6
a : 717.0000, 4 -> 3
b : 863.0000, 4 -> 5
a : -984.0000, 5 -> 2
b : 840.0000, 5 -> 6
a : -128.0000, 6 -> 1
b : -571.0000, 6 -> 3
a : 428.0000, 7 -> 6
b : 499.0000, 7 -> 0
b : 756.0000, 0 -> 6
a : -784.0000, 1 -> 5
a : -545.0000, 2 -> 6
a : 31.0000, 3 -> 6
a : 899.0000, 4 -> 7
b : -129.0000, 5 -> 3
b : 817.0000, 6 -> 4
a : -797.0000, 7 -> 5
