a : 179.0000, 0 -> 1
b : -732.0000, 0 -> 3
c : 395.0000, 0 -> 2
d : 515.0000, 0 -> 3
a : 825.0000, 1 -> 0
b : 440.0000, 1 -> 2
c : 858.0000, 1 -> 2
d : -520.0000, 1 -> 2
a : 293.0000, 2 -> 0
b : 645.0000, 2 -> 3
c : -457.0000, 2 -> 0
d : 587.0000, 2 -> 2
a : 639.0000, 3 -> 2
b : 243.0000, 3 -> 2
c : -15.0000, 3 -> 0
d : -636.0000, 3 -> 1
a : -519.0000, 0 -> 2
c : -78.0000, 0 -> 1
d : -753.0000, 1 -> 1
d : 763.0000, 1 -> 3
d : 68.0000, 2 -> 1
c : -866.0000, 2 -> 3
c : -613.0000, 3 -> 3
c : 145.0000, 3 -> 1
