a : -281.0000, 0 -> 3
b : -87.0000, 0 -> 3
a : 659.0000, 1 -> 1
b : -609.0000, 1 -> 4
a : -745.0000, 2 -> 3
b : 131.0000, 2 -> 0
a : 270.0000, 3 -> 5
b : -48.0000, 3 -> 0
a : -788.0000, 4 -> 4
b : -130.0000, 4 -> 3
a : 884.0000, 5 -> 7
b : -950.0000, 5 -> 1
a : 445.0000, 6 -> 1
b : 394.0000, 6 -> 5
a : -623.0000, 7 -> 7
b : -713.0000, 7 -> 3
a : 875.0000, 0 -> 2
a : 693.0000, 1 -> 4
b : 80.0000, 2 -> 3
b : 79.0000, 3 -> 1
b : 326.0000, 4 -> 5
a : -507.0000, 5 -> 6
b : -180.0000, 6 -> 3
b : 424.0000, 7 -> 1
