a : -672.0000, 0 -> 0
b : -912.0000, 0 -> 1
a : 698.0000, 1 -> 0
b : 163.0000, 1 -> 0
a : 536.0000, 2 -> 5
b : -442.0000, 2 -> 0
a : -15.0000, 3 -> 0
b : -58.0000, 3 -> 5
a : 164.0000, 4 -> 7
b : 567.0000, 4 -> 6
a : -48.0000, 5 -> 7
b : -378.0000, 5 -> 0
a : -441.0000, 6 -> 5
b : 304.0000, 6 -> 3
a : 954.0000, 7 -> 5
b : -935.0000, 7 -> 6
a : 453.0000, 0 -> 7
a : 723.0000, 1 -> 6
a : 69.0000, 2 -> 2
a : 852.0000, 3 -> 1
b : -218.0000, 4 -> 1
a : -654.0000, 5 -> 6
b : 458.0000, 6 -> 0
a : -950.0000, 7 -> 2
b : 186.0000, 5 -> 4
