a : 98.0000, 0 -> 7
b : 673.0000, 0 -> 5
a : 899.0000, 1 -> 0
b : -955.0000, 1 -> 0
a : -26.0000, 2 -> 3
b : -773.0000, 2 -> 0
a : 714.0000, 3 -> 4
b : 452.0000, 3 -> 5
a : -971.0000, 4 -> 6
b : -595.0000, 4 -> 1
a : -641.0000, 5 -> 0
b : -574.0000, 5 -> 6
a : 970.0000, 6 -> 6
b : 266.0000, 6 -> 6
a : -222.0000, 7 -> 0
b : -657.0000, 7 -> 0
a : 596.0000, 0 -> 0
a : 689.0000, 1 -> 3
a : 761.0000, 2 -> 5
b : -714.0000, 3 -> 6
b : -998.0000, 4 -> 4
b : -68.0000, 5 -> 0
b : -554.0000, 6 -> 0
a : 592.0000, 7 -> 4
a : 399.0000, 7 -> 2
