a : -585.0000, 0 -> 1
b : -779.0000, 0 -> 3
c : -596.0000, 0 -> 3
d : -16.0000, 0 -> 0
a : 202.0000, 1 -> 0
b : -225.0000, 1 -> 1
c : -626.0000, 1 -> 1
d : -14.0000, 1 -> 2
a : -939.0000, 2 -> 2
b : 905.0000, 2 -> 2
c : -516.0000, 2 -> 2
d : 433.0000, 2 -> 0
a : -836.0000, 3 -> 1
b : 36.0000, 3 -> 3
c : -154.0000, 3 -> 1
d : -959.0000, 3 -> 0
c : -461.0000, 0 -> 0
b : 461.0000, 0 -> 0
b : -370.0000, 1 -> 2
c : 3.0000, 1 -> 0
b : -433.0000, 2 -> 0
c : -5.0000, 2 -> 3
b : 950.0000, 3 -> 0
d : 134.0000, 3 -> 1
