a : 621.0000, 0 -> 0
b : 338.0000, 0 -> 7
a : -150.0000, 1 -> 7
b : -630.0000, 1 -> 5
a : 285.0000, 2 -> 1
b : -149.0000, 2 -> 7
a : -857.0000, 3 -> 4
b : 339.0000, 3 -> 6
a : 18.0000, 4 -> 0
b : 117.0000, 4 -> 4
a : 243.0000, 5 -> 4
b : 130.0000, 5 -> 3
a : -991.0000, 6 -> 0
b : 943.0000, 6 -> 2
a : -659.0000, 7 -> 3
b : -995.0000, 7 -> 0
a : -166.0000, 0 -> 2
a : 630.0000, 1 -> 0
b : 478.0000, 2 -> 5
b : -115.0000, 3 -> 2
b : -775.0000, 4 -> 3
a : -751.0000, 5 -> 6
a : -307.0000, 6 -> 3
a : -934.0000, 7 -> 6
