a : -319.0000, 0 -> 6
b : 658.0000, 0 -> 7
c : -793.0000, 0 -> 3
d : 44.0000, 0 -> 0
a : 766.0000, 1 -> 5
b : -517.0000, 1 -> 4
c : -254.0000, 1 -> 4
d : 634.0000, 1 -> 6
a : 328.0000, 2 -> 1
b : 82.0000, 2 -> 3
c : -127.0000, 2 -> 6
d : -824.0000, 2 -> 0
a : 44.0000, 3 -> 4
b : 362.0000, 3 -> 0
c : -371.0000, 3 -> 7
d : 314.0000, 3 -> 5
a : 929.0000, 4 -> 5
b : -766.0000, 4 -> 4
c : -862.0000, 4 -> 3
d : -437.0000, 4 -> 1
a : -585.0000, 5 -> 7
b : 295.0000, 5 -> 1
c : -679.0000, 5 -> 0
d : 132.0000, 5 -> 0
a : -848.0000, 6 -> 4
b : -797.0000, 6 -> 0
c : 775.0000, 6 -> 4
d : 655.0000, 6 -> 7
a : -323.0000, 7 -> 3
b : 405.0000, 7 -> 0
c : 250.0000, 7 -> 4
d : -249.0000, 7 -> 5
a : 736.0000, 0 -> 7
b : 795.0000, 0 -> 6
b : -539.0000, 1 -> 5
c : -326.0000, 1 -> 6
c : 203.0000, 2 -> 5
c : 323.0000, 2 -> 3
a : 316.0000, 3 -> 1
a : 24.0000, 3 -> 7
a : 86.0000, 4 -> 1
b : 621.0000, 4 -> 6
b : -841.0000, 5 -> 6
b : 837.0000, 5 -> 0
c : 898.0000, 6 -> 5
d : -436.0000, 6 -> 4
b : -562.0000, 7 -> 6
d : 510.0000, 7 -> 6
c : -328.0000, 3 -> 2
