a : 237.0000, 0 -> 4
b : 368.0000, 0 -> 5
c : -602.0000, 0 -> 6
d : 737.0000, 0 -> 6
a : -957.0000, 1 -> 4
b : 85.0000, 1 -> 5
c : -291.0000, 1 -> 5
d : -493.0000, 1 -> 0
a : 395.0000, 2 -> 7
b : -615.0000, 2 -> 2
c : -718.0000, 2 -> 3
d : 883.0000, 2 -> 0
a : 982.0000, 3 -> 0
b : -20.0000, 3 -> 3
c : 802.0000, 3 -> 2
d : 294.0000, 3 -> 6
a : -304.0000, 4 -> 2
b : 264.0000, 4 -> 7
c : -789.0000, 4 -> 4
d : 68.0000, 4 -> 3
a : 359.0000, 5 -> 6
b : -481.0000, 5 -> 5
c : 456.0000, 5 -> 7
d : -520.0000, 5 -> 4
a : 394.0000, 6 -> 5
b : 444.0000, 6 -> 5
c : 793.0000, 6 -> 4
d : -986.0000, 6 -> 4
a : -180.0000, 7 -> 1
b : 787.0000, 7 -> 6
c : 268.0000, 7 -> 5
d : -647.0000, 7 -> 6
a : -262.0000, 0 -> 3
d : 448.0000, 0 -> 2
a : 995.0000, 1 -> 1
a : 124.0000, 1 -> 3
a : 780.0000, 2 -> 0
c : 795.0000, 2 -> 6
d : 929.0000, 3 -> 2
d : 362.0000, 3 -> 7
c : -198.0000, 4 -> 0
b : -251.0000, 4 -> 1
d : 658.0000, 5 -> 5
d : -303.0000, 5 -> 0
c : -478.0000, 6 -> 0
b : 183.0000, 6 -> 1
b : -497.0000, 7 -> 7
d : 271.0000, 7 -> 1
