a : 789.0000, 0 -> 5
b : -652.0000, 0 -> 6
c : -256.0000, 0 -> 0
d : 157.0000, 0 -> 1
a : -633.0000, 1 -> 4
b : 928.0000, 1 -> 2
c : 633.0000, 1 -> 6
d : 750.0000, 1 -> 7
a : 576.0000, 2 -> 4
b : 171.0000, 2 -> 2
c : 183.0000, 2 -> 5
d : -482.0000, 2 -> 7
a : 38.0000, 3 -> 1
b : 786.0000, 3 -> 0
c : 184.0000, 3 -> 7
d : -255.0000, 3 -> 7
a : 265.0000, 4 -> 0
b : -825.0000, 4 -> 4
c : 412.0000, 4 -> 3
d : 311.0000, 4 -> 6
a : 562.0000, 5 -> 7
b : 630.0000, 5 -> 1
c : -526.0000, 5 -> 5
d : 444.0000, 5 -> 7
a : -283.0000, 6 -> 3
b : 255.0000, 6 -> 7
c : -423.0000, 6 -> 4
d : 690.0000, 6 -> 7
a : -915.0000, 7 -> 5
b : -78.0000, 7 -> 1
c : -199.0000, 7 -> 5
d : -856.0000, 7 -> 0
a : 517.0000, 0 -> 1
a : -933.0000, 0 -> 2
b : -56.0000, 1 -> 3
c : 891.0000, 1 -> 1
d : 94.0000, 2 -> 5
d : -105.0000, 2 -> 2
a : -564.0000, 3 -> 3
b : 639.0000, 3 -> 6
c : -876.0000, 4 -> 2
b : -952.0000, 4 -> 5
b : 786.0000, 5 -> 4
d : 256.0000, 5 -> 4
c : 412.0000, 6 -> 0
c : 202.0000, 6 -> 3
a : 600.0000, 7 -> 4
b : -28.0000, 7 -> 0
