a : -240.0000, 0 -> 3
b : 653.0000, 0 -> 2
c : -438.0000, 0 -> 0
d : -208.0000, 0 -> 2
a : -628.0000, 1 -> 2
b : -335.0000, 1 -> 2
c : -151.0000, 1 -> 2
d : 12.0000, 1 -> 0
a : -243.0000, 2 -> 2
b : -833.0000, 2 -> 0
c : -368.0000, 2 -> 0
d : -140.0000, 2 -> 3
a : -822.0000, 3 -> 0
b : 409.0000, 3 -> 3
c : 485.0000, 3 -> 1
d : -347.0000, 3 -> 0
b : -629.0000, 0 -> 3
c : -786.0000, 0 -> 3
d : 972.0000, 1 -> 3
c : 103.0000, 1 -> 0
b : -352.0000, 2 -> 3
d : -602.0000, 2 -> 0
a : -479.0000, 3 -> 2
a : 786.0000, 3 -> 3
