a : 726.0000, 0 -> 5
b : -993.0000, 0 -> 3
c : 259.0000, 0 -> 3
d : -796.0000, 0 -> 4
a : -725.0000, 1 -> 2
b : 588.0000, 1 -> 6
c : 90.0000, 1 -> 7
d : -472.0000, 1 -> 6
a : 362.0000, 2 -> 4
b : 436.0000, 2 -> 2
c : -789.0000, 2 -> 0
d : -176.0000, 2 -> 1
a : 593.0000, 3 -> 7
b : 1.0000, 3 -> 5
c : 940.0000, 3 -> 7
d : 425.0000, 3 -> 7
a : 418.0000, 4 -> 2
b : 19.0000, 4 -> 1
c : -864.0000, 4 -> 1
d : 683.0000, 4 -> 4
a : 293.0000, 5 -> 4
b : -892.0000, 5 -> 2
c : -420.0000, 5 -> 7
d : -512.0000, 5 -> 0
a : -759.0000, 6 -> 6
b : 979.0000, 6 -> 1
c : -483.0000, 6 -> 5
d : 426.0000, 6 -> 0
a : 226.0000, 7 -> 7
b : -153.0000, 7 -> 0
c : -291.0000, 7 -> 2
d : -683.0000, 7 -> 1
d : 154.0000, 0 -> 0
c : 19.0000, 0 -> 1
d : -936.0000, 1 -> 4
c : -174.0000, 1 -> 6
c : 969.0000, 2 -> 7
c : -91.0000, 2 -> 1
c : -286.0000, 3 -> 0
a : 960.0000, 3 -> 5
a : -331.0000, 4 -> 5
d : -891.0000, 4 -> 0
c : 704.0000, 5 -> 4
a : 647.0000, 5 -> 2
b : 981.0000, 6 -> 6
d : 664.0000, 6 -> 4
d : -438.0000, 7 -> 4
d : -982.0000, 7 -> 6
