a : 605.0000, 0 -> 2
b : 572.0000, 0 -> 3
c : 102.0000, 0 -> 3
d : -789.0000, 0 -> 0
a : -935.0000, 1 -> 0
b : -808.0000, 1 -> 0
c : 359.0000, 1 -> 0
d : -707.0000, 1 -> 3
a : -261.0000, 2 -> 1
b : 303.0000, 2 -> 2
c : 30.0000, 2 -> 0
d : -166.0000, 2 -> 1
a : -138.0000, 3 -> 2
b : -94.0000, 3 -> 3
c : 68.0000, 3 -> 0
d : -596.0000, 3 -> 2
c : 193.0000, 0 -> 2
b : -475.0000, 0 -> 1
c : -476.0000, 1 -> 1
a : -767.0000, 1 -> 1
b : 342.0000, 2 -> 3
a : 221.0000, 2 -> 0
a : 882.0000, 3 -> 1
a : -714.0000, 3 -> 0
