a : 386.0000, 0 -> 4
b : 583.0000, 0 -> 7
c : -262.0000, 0 -> 3
d : 611.0000, 0 -> 4
a : 698.0000, 1 -> 3
b : 165.0000, 1 -> 4
c : 857.0000, 1 -> 2
d : 764.0000, 1 -> 6
a : -960.0000, 2 -> 0
b : 3.0000, 2 -> 2
c : -315.0000, 2 -> 5
d : -69.0000, 2 -> 0
a : -659.0000, 3 -> 0
b : -253.0000, 3 -> 6
c : 285.0000, 3 -> 5
d : -329.0000, 3 -> 6
a : 324.0000, 4 -> 1
b : 483.0000, 4 -> 1
c : -540.0000, 4 -> 3
d : 577.0000, 4 -> 4
a : -503.0000, 5 -> 4
b : 311.0000, 5 -> 1
c : -360.0000, 5 -> 3
d : 527.0000, 5 -> 4
a : 509.0000, 6 -> 6
b : -789.0000, 6 -> 1
c : 838.0000, 6 -> 1
d : 972.0000, 6 -> 4
a : 248.0000, 7 -> 0
b : -156.0000, 7 -> 2
c : 210.0000, 7 -> 7
d : -814.0000, 7 -> 4
d : -590.0000, 0 -> 2
b : 56.0000, 0 -> 2
a : -715.0000, 1 -> 1
d : -737.0000, 1 -> 0
d : 132.0000, 2 -> 3
c : -586.0000, 2 -> 4
a : 818.0000, 3 -> 1
a : 209.0000, 3 -> 3
c : 425.0000, 4 -> 4
d : -435.0000, 4 -> 2
b : 889.0000, 5 -> 0
b : -383.0000, 5 -> 5
c : -828.0000, 6 -> 2
a : -440.0000, 6 -> 7
c : -789.0000, 7 -> 4
b : 295.0000, 7 -> 6
