a : 588.0000, 0 -> 0
b : 462.0000, 0 -> 2
c : -993.0000, 0 -> 0
d : -573.0000, 0 -> 2
a : -30.0000, 1 -> 2
b : 65.0000, 1 -> 3
c : 166.0000, 1 -> 0
d : -608.0000, 1 -> 1
a : -63.0000, 2 -> 1
b : -872.0000, 2 -> 0
c : 821.0000, 2 -> 0
d : -908.0000, 2 -> 2
a : 377.0000, 3 -> 2
b : -342.0000, 3 -> 1
c : -715.0000, 3 -> 1
d : -770.0000, 3 -> 1
a : 919.0000, 0 -> 1
a : 638.0000, 0 -> 3
c : -232.0000, 1 -> 3
b : 649.0000, 1 -> 1
b : 623.0000, 2 -> 1
c : -934.0000, 2 -> 2
d : 32.0000, 3 -> 2
d : -169.0000, 3 -> 0
