a : -926.0000, 0 -> 6
b : -182.0000, 0 -> 1
c : -488.0000, 0 -> 5
d : -111.0000, 0 -> 2
a : -373.0000, 1 -> 1
b : 51.0000, 1 -> 7
c : 954.0000, 1 -> 4
d : -499.0000, 1 -> 1
a : 404.0000, 2 -> 2
b : 653.0000, 2 -> 7
c : 42.0000, 2 -> 6
d : -397.0000, 2 -> 4
a : -946.0000, 3 -> 3
b : -322.0000, 3 -> 6
c : -59.0000, 3 -> 2
d : -252.0000, 3 -> 1
a : -378.0000, 4 -> 6
b : -647.0000, 4 -> 6
c : 313.0000, 4 -> 4
d : -9.0000, 4 -> 1
a : -716.0000, 5 -> 1
b : 327.0000, 5 -> 0
c : -440.0000, 5 -> 4
d : 585.0000, 5 -> 2
a : 810.0000, 6 -> 0
b : 561.0000, 6 -> 2
c : -29.0000, 6 -> 0
d : 781.0000, 6 -> 0
a : 517.0000, 7 -> 5
b : 674.0000, 7 -> 4
c : -269.0000, 7 -> 1
d : -788.0000, 7 -> 7
c : -980.0000, 0 -> 7
b : -256.0000, 0 -> 3
c : -53.0000, 1 -> 3
d : 162.0000, 1 -> 4
c : 29.0000, 2 -> 2
c : -488.0000, 2 -> 7
b : 286.0000, 3 -> 1
a : -664.0000, 3 -> 5
a : 195.0000, 4 -> 0
c : 584.0000, 4 -> 5
c : -684.0000, 5 -> 3
a : -158.0000, 5 -> 2
b : -537.0000, 6 -> 6
b : 293.0000, 6 -> 0
b : 626.0000, 7 -> 7
d : -890.0000, 7 -> 4
