a : 649.0000, 0 -> 7
b : -440.0000, 0 -> 2
a : 108.0000, 1 -> 1
b : -637.0000, 1 -> 5
a : 924.0000, 2 -> 0
b : 129.0000, 2 -> 3
a : 437.0000, 3 -> 7
b : 966.0000, 3 -> 0
a : -734.0000, 4 -> 0
b : 142.0000, 4 -> 5
a : -533.0000, 5 -> 6
b : -921.0000, 5 -> 3
a : 992.0000, 6 -> 4
b : -30.0000, 6 -> 0
a : 463.0000, 7 -> 4
b : 738.0000, 7 -> 1
a : -325.0000, 0 -> 0
a : -491.0000, 1 -> 3
b : 696.0000, 2 -> 0
a : -491.0000, 3 -> 3
b : -86.0000, 4 -> 1
b : 356.0000, 5 -> 2
a : 295.0000, 6 -> 7
b : 636.0000, 7 -> 3
