a : 964.0000, 0 -> 3
b : -784.0000, 0 -> 7
c : 58.0000, 0 -> 0
d : -691.0000, 0 -> 6
a : 722.0000, 1 -> 7
b : 320.0000, 1 -> 5
c : -710.0000, 1 -> 2
d : 970.0000, 1 -> 6
a : 793.0000, 2 -> 2
b : 598.0000, 2 -> 6
c : 678.0000, 2 -> 0
d : 707.0000, 2 -> 3
a : -931.0000, 3 -> 2
b : -793.0000, 3 -> 5
c : -69.0000, 3 -> 3
d : 999.0000, 3 -> 7
a : -660.0000, 4 -> 6
b : 210.0000, 4 -> 6
c : -572.0000, 4 -> 3
d : 837.0000, 4 -> 2
a : -162.0000, 5 -> 4
b : -820.0000, 5 -> 1
c : 240.0000, 5 -> 6
d : -997.0000, 5 -> 2
a : -232.0000, 6 -> 0
b : 620.0000, 6 -> 0
c : 750.0000, 6 -> 5
d : 806.0000, 6 -> 3
a : 98.0000, 7 -> 0
b : -672.0000, 7 -> 5
c : -607.0000, 7 -> 5
d : -249.0000, 7 -> 5
b : 708.0000, 0 -> 5
a : -452.0000, 0 -> 0
b : 241.0000, 1 -> 1
c : -130.0000, 1 -> 1
d : -460.0000, 2 -> 0
b : 408.0000, 2 -> 3
d : 99.0000, 3 -> 5
a : 176.0000, 3 -> 7
b : -837.0000, 4 -> 2
b : -381.0000, 4 -> 0
c : -342.0000, 5 -> 4
c : 20.0000, 5 -> 0
b : -630.0000, 6 -> 5
c : 222.0000, 6 -> 6
a : 452.0000, 7 -> 4
c : 212.0000, 7 -> 1
