a : -474.0000, 0 -> 7
b : -734.0000, 0 -> 2
c : 346.0000, 0 -> 1
d : 256.0000, 0 -> 3
a : -493.0000, 1 -> 3
b : -397.0000, 1 -> 5
c : -40.0000, 1 -> 7
d : -826.0000, 1 -> 6
a : -528.0000, 2 -> 2
b : 497.0000, 2 -> 6
c : -19.0000, 2 -> 1
d : 822.0000, 2 -> 4
a : -648.0000, 3 -> 6
b : -794.0000, 3 -> 3
c : -537.0000, 3 -> 0
d : -112.0000, 3 -> 5
a : -747.0000, 4 -> 3
b : 233.0000, 4 -> 7
c : 973.0000, 4 -> 3
d : 513.0000, 4 -> 2
a : -883.0000, 5 -> 0
b : 98.0000, 5 -> 6
c : 363.0000, 5 -> 0
d : 87.0000, 5 -> 6
a : 705.0000, 6 -> 1
b : -106.0000, 6 -> 3
c : -353.0000, 6 -> 4
d : -945.0000, 6 -> 6
a : -621.0000, 7 -> 6
b : 554.0000, 7 -> 2
c : 606.0000, 7 -> 4
d : 96.0000, 7 -> 0
b : 153.0000, 0 -> 7
d : 956.0000, 0 -> 7
c : -606.0000, 1 -> 0
b : 366.0000, 1 -> 7
a : -394.0000, 2 -> 1
a : -448.0000, 2 -> 6
b : 633.0000, 3 -> 1
c : 786.0000, 3 -> 4
b : -794.0000, 4 -> 3
a : -514.0000, 4 -> 2
d : -134.0000, 5 -> 0
d : -995.0000, 5 -> 7
a : -462.0000, 6 -> 3
a : 168.0000, 6 -> 0
d : -694.0000, 7 -> 6
d : -75.0000, 7 -> 5
