a : -137.0000, 0 -> 5
b : -907.0000, 0 -> 6
c : 373.0000, 0 -> 3
d : -51.0000, 0 -> 2
a : -315.0000, 1 -> 2
b : -29.0000, 1 -> 3
c : -705.0000, 1 -> 2
d : -661.0000, 1 -> 6
a : -666.0000, 2 -> 3
b : 517.0000, 2 -> 6
c : 978.0000, 2 -> 0
d : -906.0000, 2 -> 1
a : 950.0000, 3 -> 5
b : 969.0000, 3 -> 2
c : -690.0000, 3 -> 0
d : 147.0000, 3 -> 0
a : 931.0000, 4 -> 2
b : 245.0000, 4 -> 2
c : 762.0000, 4 -> 3
d : 375.0000, 4 -> 1
a : -428.0000, 5 -> 4
b : -294.0000, 5 -> 3
c : -774.0000, 5 -> 2
d : -941.0000, 5 -> 6
a : -486.0000, 6 -> 2
b : 655.0000, 6 -> 7
c : 200.0000, 6 -> 4
d : -813.0000, 6 -> 4
a : 552.0000, 7 -> 6
b : 971.0000, 7 -> 0
c : -690.0000, 7 -> 3
d : 617.0000, 7 -> 7
a : 88.0000, 0 -> 2
d : 471.0000, 0 -> 6
d : 722.0000, 1 -> 2
c : -244.0000, 1 -> 3
c : 352.0000, 2 -> 4
c : -169.0000, 2 -> 3
a : -775.0000, 3 -> 1
b : 932.0000, 3 -> 4
d : 99.0000, 4 -> 7
b : -862.0000, 4 -> 0
c : -509.0000, 5 -> 6
a : -785.0000, 5 -> 0
a : -896.0000, 6 -> 4
b : 496.0000, 6 -> 3
b : -90.0000, 7 -> 4
d : 120.0000, 7 -> 2
