a : 992.0000, 0 -> 5
b : 129.0000, 0 -> 6
c : -37.0000, 0 -> 7
d : -12.0000, 0 -> 0
a : -566.0000, 1 -> 3
b : -696.0000, 1 -> 7
c : 662.0000, 1 -> 1
d : 441.0000, 1 -> 0
a : 207.0000, 2 -> 6
b : 339.0000, 2 -> 3
c : -664.0000, 2 -> 1
d : -872.0000, 2 -> 5
a : 173.0000, 3 -> 1
b : 501.0000, 3 -> 6
c : 924.0000, 3 -> 0
d : 110.0000, 3 -> 2
a : -771.0000, 4 -> 6
b : -962.0000, 4 -> 6
c : -328.0000, 4 -> 4
d : 195.0000, 4 -> 4
a : -515.0000, 5 -> 0
b : 552.0000, 5 -> 2
c : 117.0000, 5 -> 5
d : 487.0000, 5 -> 1
a : -698.0000, 6 -> 2
b : 683.0000, 6 -> 5
c : -383.0000, 6 -> 5
d : -500.0000, 6 -> 6
a : 265.0000, 7 -> 4
b : 239.0000, 7 -> 1
c : -346.0000, 7 -> 7
d : 338.0000, 7 -> 5
d : 321.0000, 0 -> 3
c : 451.0000, 0 -> 2
c : -787.0000, 1 -> 6
c : 119.0000, 1 -> 7
d : 509.0000, 2 -> 3
a : 248.0000, 2 -> 5
a : -467.0000, 3 -> 2
b : 201.0000, 3 -> 2
a : 607.0000, 4 -> 4
a : -767.0000, 4 -> 2
c : -416.0000, 5 -> 4
a : -769.0000, 5 -> 3
a : 725.0000, 6 -> 4
b : 374.0000, 6 -> 3
c : -657.0000, 7 -> 2
a : 944.0000, 7 -> 7
