a : 235.0000, 0 -> 6
b : 781.0000, 0 -> 6
a : 397.0000, 1 -> 5
b : 375.0000, 1 -> 5
a : -801.0000, 2 -> 2
b : 820.0000, 2 -> 6
a : 89.0000, 3 -> 7
b : 448.0000, 3 -> 3
a : -681.0000, 4 -> 5
b : -749.0000, 4 -> 7
a : -561.0000, 5 -> 1
b : -947.0000, 5 -> 6
a : 414.0000, 6 -> 4
b : -514.0000, 6 -> 2
a : 280.0000, 7 -> 0
b : -511.0000, 7 -> 1
b : 303.0000, 0 -> 3
b : 514.0000, 1 -> 3
b : 498.0000, 2 -> 2
b : -722.0000, 3 -> 1
a : 0.0000, 4 -> 1
a : 118.0000, 5 -> 3
b : 381.0000, 6 -> 7
b : 514.0000, 7 -> 3
