a : 528.0000, 0 -> 2
b : -865.0000, 0 -> 2
c : 276.0000, 0 -> 3
d : -582.0000, 0 -> 3
a : -50.0000, 1 -> 3
b : -794.0000, 1 -> 3
c : 25.0000, 1 -> 2
d : -356.0000, 1 -> 1
a : -73.0000, 2 -> 3
b : 161.0000, 2 -> 2
c : -674.0000, 2 -> 1
d : 334.0000, 2 -> 1
a : 383.0000, 3 -> 2
b : 618.0000, 3 -> 1
c : 934.0000, 3 -> 0
d : -984.0000, 3 -> 3
a : -270.0000, 0 -> 1
a : 64.0000, 0 -> 3
c : 658.0000, 1 -> 1
b : -75.0000, 1 -> 0
b : 669.0000, 2 -> 0
d : -646.0000, 2 -> 0
c : 271.0000, 3 -> 1
b : 194.0000, 3 -> 2
