a : 78.0000, 0 -> 1
b : -145.0000, 0 -> 2
c : 167.0000, 0 -> 3
d : -104.0000, 0 -> 1
a : 998.0000, 1 -> 3
b : 518.0000, 1 -> 1
c : -317.0000, 1 -> 2
d : 418.0000, 1 -> 2
a : -128.0000, 2 -> 3
b : -827.0000, 2 -> 1
c : 510.0000, 2 -> 3
d : 26.0000, 2 -> 1
a : -986.0000, 3 -> 1
b : 466.0000, 3 -> 1
c : -716.0000, 3 -> 0
d : -727.0000, 3 -> 2
b : 7.0000, 0 -> 3
b : 734.0000, 0 -> 1
c : -92.0000, 1 -> 1
a : 186.0000, 1 -> 2
d : -55.0000, 2 -> 3
a : -61.0000, 2 -> 1
b : 175.0000, 3 -> 2
a : 92.0000, 3 -> 2
