a : 691.0000, 0 -> 1
b : 953.0000, 0 -> 0
c : 293.0000, 0 -> 1
d : 908.0000, 0 -> 3
a : 274.0000, 1 -> 3
b : -425.0000, 1 -> 3
c : 301.0000, 1 -> 2
d : 9.0000, 1 -> 0
a : 564.0000, 2 -> 3
b : 963.0000, 2 -> 1
c : 422.0000, 2 -> 1
d : 930.0000, 2 -> 2
a : -675.0000, 3 -> 3
b : 816.0000, 3 -> 0
c : -427.0000, 3 -> 1
d : -304.0000, 3 -> 0
b : -97.0000, 0 -> 3
a : 570.0000, 0 -> 2
a : -260.0000, 1 -> 1
b : 862.0000, 1 -> 1
c : -909.0000, 2 -> 2
d : -796.0000, 2 -> 0
c : -306.0000, 3 -> 0
d : 910.0000, 3 -> 1
