a : -861.0000, 0 -> 3
b : 351.0000, 0 -> 4
a : -202.0000, 1 -> 6
b : 299.0000, 1 -> 4
a : 303.0000, 2 -> 4
b : 651.0000, 2 -> 7
a : 52.0000, 3 -> 1
b : 60.0000, 3 -> 5
a : -862.0000, 4 -> 6
b : -365.0000, 4 -> 4
a : 141.0000, 5 -> 1
b : 692.0000, 5 -> 6
a : -579.0000, 6 -> 3
b : -188.0000, 6 -> 2
a : 420.0000, 7 -> 4
b : -9.0000, 7 -> 5
b : 197.0000, 0 -> 0
b : -18.0000, 1 -> 5
b : 953.0000, 2 -> 5
b : -907.0000, 3 -> 7
b : -329.0000, 4 -> 1
b : 107.0000, 5 -> 7
a : -108.0000, 6 -> 6
b : -238.0000, 7 -> 2
