a : 701.0000, 0 -> 3
b : 729.0000, 0 -> 1
c : 911.0000, 0 -> 3
d : 95.0000, 0 -> 1
a : 597.0000, 1 -> 1
b : 854.0000, 1 -> 3
c : -263.0000, 1 -> 0
d : -720.0000, 1 -> 1
a : -252.0000, 2 -> 2
b : -391.0000, 2 -> 0
c : -687.0000, 2 -> 2
d : 979.0000, 2 -> 2
a : 716.0000, 3 -> 3
b : 924.0000, 3 -> 1
c : 705.0000, 3 -> 2
d : -518.0000, 3 -> 3
c : 915.0000, 0 -> 2
c : -374.0000, 0 -> 0
a : 10.0000, 1 -> 2
c : 559.0000, 1 -> 3
c : -96.0000, 2 -> 0
d : 653.0000, 2 -> 0
b : -261.0000, 3 -> 0
c : 8.0000, 3 -> 0
