a : -252.0000, 0 -> 0
b : -526.0000, 0 -> 1
c : -944.0000, 0 -> 0
d : 304.0000, 0 -> 1
a : -936.0000, 1 -> 1
b : -996.0000, 1 -> 3
c : 111.0000, 1 -> 1
d : 250.0000, 1 -> 2
a : 509.0000, 2 -> 0
b : -641.0000, 2 -> 0
c : 250.0000, 2 -> 1
d : 612.0000, 2 -> 2
a : 960.0000, 3 -> 2
b : -760.0000, 3 -> 1
c : -452.0000, 3 -> 1
d : -141.0000, 3 -> 1
a : 126.0000, 0 -> 2
a : 540.0000, 0 -> 1
c : 840.0000, 1 -> 0
b : 754.0000, 1 -> 0
a : -247.0000, 2 -> 3
a : -113.0000, 2 -> 2
b : -19.0000, 3 -> 3
c : 475.0000, 3 -> 2
