a : 825.0000, 0 -> 1
b : -888.0000, 0 -> 3
a : 815.0000, 1 -> 4
b : 983.0000, 1 -> 0
a : -733.0000, 2 -> 3
b : -159.0000, 2 -> 4
a : -629.0000, 3 -> 5
b : 87.0000, 3 -> 0
a : 810.0000, 4 -> 3
b : -693.0000, 4 -> 4
a : 623.0000, 5 -> 4
b : -994.0000, 5 -> 1
a : -776.0000, 6 -> 3
b : 449.0000, 6 -> 5
a : -121.0000, 7 -> 2
b : 691.0000, 7 -> 7
a : -502.0000, 0 -> 7
a : -908.0000, 1 -> 3
b : 735.0000, 2 -> 2
b : 155.0000, 3 -> 3
b : 662.0000, 4 -> 0
b : -687.0000, 5 -> 0
b : 229.0000, 6 -> 0
b : 760.0000, 7 -> 4
a : -312.0000, 7 -> 6
