a : 888.0000, 0 -> 4
b : 604.0000, 0 -> 3
a : 896.0000, 1 -> 5
b : -231.0000, 1 -> 1
a : -762.0000, 2 -> 2
b : -100.0000, 2 -> 2
a : 368.0000, 3 -> 0
b : 43.0000, 3 -> 0
a : 179.0000, 4 -> 0
b : 659.0000, 4 -> 3
a : 481.0000, 5 -> 1
b : -884.0000, 5 -> 4
a : 911.0000, 6 -> 2
b : -228.0000, 6 -> 3
a : -493.0000, 7 -> 6
b : 610.0000, 7 -> 4
a : 310.0000, 0 -> 3
a : 470.0000, 1 -> 3
b : 871.0000, 2 -> 4
a : -290.0000, 3 -> 3
b : -203.0000, 4 -> 0
b : 38.0000, 5 -> 2
b : -948.0000, 6 -> 7
a : -428.0000, 7 -> 5
a : 579.0000, 3 -> 5
b : -364.0000, 3 -> 6
