a : 753.0000, 0 -> 0
b : 900.0000, 0 -> 2
a : -96.0000, 1 -> 0
b : -653.0000, 1 -> 7
a : -949.0000, 2 -> 7
b : -411.0000, 2 -> 7
a : -170.0000, 3 -> 0
b : 189.0000, 3 -> 3
a : -542.0000, 4 -> 5
b : 315.0000, 4 -> 2
a : 412.0000, 5 -> 6
b : -871.0000, 5 -> 3
a : -734.0000, 6 -> 0
b : 564.0000, 6 -> 6
a : 327.0000, 7 -> 6
b : 19.0000, 7 -> 7
b : -414.0000, 0 -> 3
b : 8.0000, 1 -> 6
b : -233.0000, 2 -> 1
b : 673.0000, 3 -> 6
a : 306.0000, 4 -> 6
b : 781.0000, 5 -> 7
a : -21.0000, 6 -> 1
a : 698.0000, 7 -> 5
b : 687.0000, 2 -> 4
