a : -988.0000, 0 -> 7
b : -51.0000, 0 -> 5
a : 155.0000, 1 -> 0
b : 199.0000, 1 -> 5
a : -955.0000, 2 -> 1
b : 198.0000, 2 -> 6
a : 155.0000, 3 -> 2
b : 103.0000, 3 -> 3
a : -231.0000, 4 -> 1
b : -790.0000, 4 -> 1
a : -493.0000, 5 -> 3
b : 409.0000, 5 -> 3
a : 506.0000, 6 -> 5
b : 425.0000, 6 -> 2
a : -958.0000, 7 -> 1
b : -335.0000, 7 -> 2
b : 263.0000, 0 -> 2
b : 228.0000, 1 -> 2
b : 255.0000, 2 -> 4
a : 960.0000, 3 -> 5
a : 417.0000, 4 -> 7
b : 128.0000, 5 -> 0
a : -467.0000, 6 -> 6
a : -627.0000, 7 -> 6
