a : 203.0000, 0 -> 6
b : 521.0000, 0 -> 1
a : -217.0000, 1 -> 7
b : 620.0000, 1 -> 2
a : 309.0000, 2 -> 5
b : 320.0000, 2 -> 1
a : 265.0000, 3 -> 3
b : 574.0000, 3 -> 5
a : -906.0000, 4 -> 4
b : -740.0000, 4 -> 6
a : 109.0000, 5 -> 7
b : -596.0000, 5 -> 7
a : 412.0000, 6 -> 1
b : -802.0000, 6 -> 2
a : -658.0000, 7 -> 3
b : 78.0000, 7 -> 2
a : -530.0000, 0 -> 3
b : -52.0000, 1 -> 3
b : 92.0000, 2 -> 4
b : -20.0000, 3 -> 3
a : -123.0000, 4 -> 7
a : -641.0000, 5 -> 4
b : -143.0000, 6 -> 1
b : -933.0000, 7 -> 7
