a : 406.0000, 0 -> 0
b : -962.0000, 0 -> 3
c : 973.0000, 0 -> 4
d : -399.0000, 0 -> 4
a : -340.0000, 1 -> 2
b : 346.0000, 1 -> 5
c : 288.0000, 1 -> 1
d : -234.0000, 1 -> 5
a : 328.0000, 2 -> 5
b : -278.0000, 2 -> 2
c : -386.0000, 2 -> 2
d : -18.0000, 2 -> 3
a : 124.0000, 3 -> 4
b : 677.0000, 3 -> 2
c : -469.0000, 3 -> 5
d : 281.0000, 3 -> 2
a : -932.0000, 4 -> 1
b : -573.0000, 4 -> 6
c : -398.0000, 4 -> 7
d : 755.0000, 4 -> 5
a : -842.0000, 5 -> 1
b : -219.0000, 5 -> 5
c : 925.0000, 5 -> 0
d : -475.0000, 5 -> 7
a : 487.0000, 6 -> 1
b : -819.0000, 6 -> 3
c : -564.0000, 6 -> 3
d : -184.0000, 6 -> 4
a : 652.0000, 7 -> 5
b : -252.0000, 7 -> 2
c : -946.0000, 7 -> 5
d : -927.0000, 7 -> 1
b : 670.0000, 0 -> 5
d : -353.0000, 0 -> 3
c : 877.0000, 1 -> 6
a : -797.0000, 1 -> 0
c : 213.0000, 2 -> 7
d : -390.0000, 2 -> 0
b : -921.0000, 3 -> 4
a : -880.0000, 3 -> 7
a : 874.0000, 4 -> 6
b : 107.0000, 4 -> 5
d : 910.0000, 5 -> 5
d : -290.0000, 5 -> 4
c : -771.0000, 6 -> 5
b : -46.0000, 6 -> 6
c : -459.0000, 7 -> 7
a : -333.0000, 7 -> 7
