a : 966.0000, 0 -> 3
b : -14.0000, 0 -> 1
c : -472.0000, 0 -> 7
d : 949.0000, 0 -> 5
a : -540.0000, 1 -> 7
b : 424.0000, 1 -> 3
c : 887.0000, 1 -> 3
d : 829.0000, 1 -> 6
a : 90.0000, 2 -> 1
b : -838.0000, 2 -> 3
c : 297.0000, 2 -> 2
d : -175.0000, 2 -> 0
a : 654.0000, 3 -> 2
b : -539.0000, 3 -> 0
c : 661.0000, 3 -> 2
d : -881.0000, 3 -> 7
a : -378.0000, 4 -> 1
b : -82.0000, 4 -> 5
c : -758.0000, 4 -> 5
d : -271.0000, 4 -> 2
a : 792.0000, 5 -> 5
b : 268.0000, 5 -> 5
c : -805.0000, 5 -> 4
d : 692.0000, 5 -> 5
a : 923.0000, 6 -> 0
b : 673.0000, 6 -> 3
c : 972.0000, 6 -> 0
d : 234.0000, 6 -> 2
a : 322.0000, 7 -> 5
b : -240.0000, 7 -> 3
c : 24.0000, 7 -> 3
d : 144.0000, 7 -> 4
b : -760.0000, 0 -> 0
b : 924.0000, 0 -> 5
d : 240.0000, 1 -> 0
c : 961.0000, 1 -> 6
a : -827.0000, 2 -> 6
a : -39.0000, 2 -> 4
a : -537.0000, 3 -> 1
c : 882.0000, 3 -> 5
d : -647.0000, 4 -> 5
a : 494.0000, 4 -> 3
d : -971.0000, 5 -> 4
b : -679.0000, 5 -> 0
c : 554.0000, 6 -> 7
b : -579.0000, 6 -> 5
a : -540.0000, 7 -> 6
a : 427.0000, 7 -> 1
