a : -395.0000, 0 -> 1
b : 637.0000, 0 -> 2
c : -644.0000, 0 -> 1
d : -552.0000, 0 -> 0
a : -877.0000, 1 -> 1
b : -736.0000, 1 -> 0
c : -726.0000, 1 -> 0
d : 189.0000, 1 -> 0
a : 268.0000, 2 -> 3
b : -224.0000, 2 -> 2
c : -650.0000, 2 -> 1
d : -847.0000, 2 -> 1
a : 477.0000, 3 -> 0
b : -243.0000, 3 -> 1
c : -854.0000, 3 -> 2
d : 27.0000, 3 -> 3
b : 393.0000, 0 -> 1
d : -809.0000, 0 -> 2
a : -130.0000, 1 -> 2
d : 889.0000, 1 -> 2
b : 228.0000, 2 -> 3
d : -587.0000, 2 -> 0
d : 785.0000, 3 -> 1
d : 315.0000, 3 -> 2
