a : 817.0000, 0 -> 4
b : 955.0000, 0 -> 5
c : -977.0000, 0 -> 3
d : 843.0000, 0 -> 4
a : 744.0000, 1 -> 6
b : 241.0000, 1 -> 6
c : 749.0000, 1 -> 6
d : 774.0000, 1 -> 7
a : -403.0000, 2 -> 3
b : -252.0000, 2 -> 1
c : -61.0000, 2 -> 6
d : 23.0000, 2 -> 5
a : 267.0000, 3 -> 3
b : -708.0000, 3 -> 4
c : 288.0000, 3 -> 0
d : -828.0000, 3 -> 6
a : 420.0000, 4 -> 4
b : 511.0000, 4 -> 0
c : 610.0000, 4 -> 2
d : 589.0000, 4 -> 5
a : 572.0000, 5 -> 7
b : -682.0000, 5 -> 2
c : -179.0000, 5 -> 3
d : -322.0000, 5 -> 4
a : -459.0000, 6 -> 2
b : 258.0000, 6 -> 7
c : 47.0000, 6 -> 4
d : -26.0000, 6 -> 3
a : 102.0000, 7 -> 2
b : -806.0000, 7 -> 1
c : 284.0000, 7 -> 1
d : -36.0000, 7 -> 7
b : 126.0000, 0 -> 0
d : 506.0000, 0 -> 3
b : 66.0000, 1 -> 4
a : -143.0000, 1 -> 7
a : 789.0000, 2 -> 0
c : 49.0000, 2 -> 3
b : 919.0000, 3 -> 7
a : 322.0000, 3 -> 4
a : -232.0000, 4 -> 7
d : -756.0000, 4 -> 7
b : 154.0000, 5 -> 3
b : 658.0000, 5 -> 5
c : 226.0000, 6 -> 2
b : 972.0000, 6 -> 2
b : 72.0000, 7 -> 3
d : 678.0000, 7 -> 3
