a : 602.0000, 0 -> 5
b : 469.0000, 0 -> 7
a : 931.0000, 1 -> 6
b : 920.0000, 1 -> 1
a : 979.0000, 2 -> 7
b : -545.0000, 2 -> 0
a : 144.0000, 3 -> 5
b : 319.0000, 3 -> 3
a : -80.0000, 4 -> 4
b : -174.0000, 4 -> 7
a : -493.0000, 5 -> 6
b : 554.0000, 5 -> 2
a : 255.0000, 6 -> 5
b : 41.0000, 6 -> 2
a : -464.0000, 7 -> 6
b : 576.0000, 7 -> 0
a : 693.0000, 0 -> 7
b : -771.0000, 1 -> 0
b : -326.0000, 2 -> 3
b : 772.0000, 3 -> 7
a : -296.0000, 4 -> 6
a : 580.0000, 5 -> 2
a : 341.0000, 6 -> 1
a : 502.0000, 7 -> 4
