a : -154.0000, 0 -> 4
b : -164.0000, 0 -> 7
c : 519.0000, 0 -> 5
d : -39.0000, 0 -> 7
a : 736.0000, 1 -> 2
b : 52.0000, 1 -> 2
c : -375.0000, 1 -> 5
d : -944.0000, 1 -> 7
a : -200.0000, 2 -> 4
b : 511.0000, 2 -> 0
c : -65.0000, 2 -> 3
d : 996.0000, 2 -> 7
a : -717.0000, 3 -> 0
b : -271.0000, 3 -> 7
c : 853.0000, 3 -> 3
d : -340.0000, 3 -> 1
a : 856.0000, 4 -> 3
b : -381.0000, 4 -> 4
c : 82.0000, 4 -> 3
d : 396.0000, 4 -> 7
a : -456.0000, 5 -> 1
b : -517.0000, 5 -> 3
c : -542.0000, 5 -> 0
d : -591.0000, 5 -> 6
a : -533.0000, 6 -> 5
b : -975.0000, 6 -> 2
c : -864.0000, 6 -> 1
d : -752.0000, 6 -> 5
a : -815.0000, 7 -> 4
b : -505.0000, 7 -> 5
c : -719.0000, 7 -> 0
d : -863.0000, 7 -> 5
d : 346.0000, 0 -> 6
b : -668.0000, 0 -> 1
b : -150.0000, 1 -> 0
c : 845.0000, 1 -> 4
b : -337.0000, 2 -> 4
a : 102.0000, 2 -> 0
d : -521.0000, 3 -> 0
d : 881.0000, 3 -> 7
a : 784.0000, 4 -> 1
d : 853.0000, 4 -> 5
d : -721.0000, 5 -> 0
b : -772.0000, 5 -> 5
b : 467.0000, 6 -> 5
d : -849.0000, 6 -> 7
d : -900.0000, 7 -> 4
c : -475.0000, 7 -> 4
