a : 153.0000, 0 -> 3
b : 244.0000, 0 -> 3
a : -319.0000, 1 -> 0
b : 509.0000, 1 -> 2
a : 336.0000, 2 -> 6
b : 674.0000, 2 -> 6
a : 394.0000, 3 -> 7
b : -178.0000, 3 -> 4
a : -770.0000, 4 -> 5
b : 426.0000, 4 -> 4
a : 159.0000, 5 -> 3
b : 664.0000, 5 -> 6
a : 908.0000, 6 -> 6
b : -502.0000, 6 -> 4
a : 122.0000, 7 -> 7
b : 640.0000, 7 -> 6
b : -470.0000, 0 -> 5
a : -174.0000, 1 -> 3
a : -179.0000, 2 -> 4
a : -642.0000, 3 -> 2
b : 212.0000, 4 -> 0
b : -471.0000, 5 -> 0
b : 259.0000, 6 -> 1
a : -145.0000, 7 -> 6
