a : -21.0000, 0 -> 6
b : 425.0000, 0 -> 4
c : -580.0000, 0 -> 6
d : 874.0000, 0 -> 3
a : -702.0000, 1 -> 1
b : -411.0000, 1 -> 2
c : -875.0000, 1 -> 5
d : -762.0000, 1 -> 2
a : -240.0000, 2 -> 2
b : -701.0000, 2 -> 1
c : -598.0000, 2 -> 6
d : -911.0000, 2 -> 0
a : -77.0000, 3 -> 7
b : -88.0000, 3 -> 1
c : 729.0000, 3 -> 5
d : -416.0000, 3 -> 3
a : -454.0000, 4 -> 4
b : 109.0000, 4 -> 0
c : -227.0000, 4 -> 1
d : 468.0000, 4 -> 7
a : -791.0000, 5 -> 3
b : -70.0000, 5 -> 0
c : 338.0000, 5 -> 5
d : -912.0000, 5 -> 0
a : -843.0000, 6 -> 5
b : 17.0000, 6 -> 6
c : 370.0000, 6 -> 1
d : -276.0000, 6 -> 7
a : 358.0000, 7 -> 4
b : -579.0000, 7 -> 7
c : -88.0000, 7 -> 3
d : -683.0000, 7 -> 0
d : 648.0000, 0 -> 2
c : -712.0000, 0 -> 0
c : 463.0000, 1 -> 6
b : -215.0000, 1 -> 3
b : 414.0000, 2 -> 6
d : -157.0000, 2 -> 6
a : 624.0000, 3 -> 6
c : 591.0000, 3 -> 1
b : -687.0000, 4 -> 6
d : -943.0000, 4 -> 1
a : -259.0000, 5 -> 5
c : -994.0000, 5 -> 1
d : 271.0000, 6 -> 4
b : 31.0000, 6 -> 7
a : 212.0000, 7 -> 0
d : -490.0000, 7 -> 3
