a : -51.0000, 0 -> 5
b : 177.0000, 0 -> 2
a : 248.0000, 1 -> 2
b : 560.0000, 1 -> 6
a : -878.0000, 2 -> 0
b : -393.0000, 2 -> 7
a : 370.0000, 3 -> 0
b : -593.0000, 3 -> 1
a : -910.0000, 4 -> 4
b : -965.0000, 4 -> 5
a : -418.0000, 5 -> 5
b : 89.0000, 5 -> 4
a : 785.0000, 6 -> 3
b : 176.0000, 6 -> 3
a : 60.0000, 7 -> 2
b : 964.0000, 7 -> 1
a : -724.0000, 0 -> 6
b : 122.0000, 1 -> 5
a : 179.0000, 2 -> 2
b : 850.0000, 3 -> 0
a : 485.0000, 4 -> 5
b : 978.0000, 5 -> 0
a : 335.0000, 6 -> 4
b : -337.0000, 7 -> 0
