a : 796.0000, 0 -> 0
b : 377.0000, 0 -> 5
a : 794.0000, 1 -> 3
b : -211.0000, 1 -> 0
a : -139.0000, 2 -> 1
b : -203.0000, 2 -> 1
a : 132.0000, 3 -> 1
b : -657.0000, 3 -> 2
a : -408.0000, 4 -> 1
b : 981.0000, 4 -> 1
a : 11.0000, 5 -> 0
b : 141.0000, 5 -> 0
a : -134.0000, 6 -> 5
b : 761.0000, 6 -> 1
a : 263.0000, 7 -> 0
b : -995.0000, 7 -> 3
a : -583.0000, 0 -> 1
a : 118.0000, 1 -> 2
b : 339.0000, 2 -> 4
a : 660.0000, 3 -> 7
a : 515.0000, 4 -> 5
b : -303.0000, 5 -> 1
b : 49.0000, 6 -> 2
a : -437.0000, 7 -> 1
b : 408.0000, 4 -> 6
