a : -141.0000, 0 -> 6
b : 867.0000, 0 -> 4
a : -744.0000, 1 -> 5
b : -60.0000, 1 -> 1
a : -643.0000, 2 -> 0
b : 795.0000, 2 -> 6
a : -234.0000, 3 -> 4
b : -153.0000, 3 -> 5
a : 422.0000, 4 -> 0
b : 341.0000, 4 -> 3
a : -363.0000, 5 -> 7
b : 446.0000, 5 -> 4
a : 42.0000, 6 -> 2
b : 151.0000, 6 -> 7
a : 892.0000, 7 -> 2
b : 279.0000, 7 -> 1
a : -540.0000, 0 -> 2
b : 883.0000, 1 -> 3
a : 855.0000, 2 -> 3
a : 618.0000, 3 -> 3
b : -953.0000, 4 -> 0
a : -404.0000, 5 -> 3
b : 864.0000, 6 -> 3
a : -631.0000, 7 -> 5
