a : -590.0000, 0 -> 7
b : 363.0000, 0 -> 6
c : -428.0000, 0 -> 1
d : -434.0000, 0 -> 2
a : 384.0000, 1 -> 4
b : -663.0000, 1 -> 3
c : -83.0000, 1 -> 6
d : -228.0000, 1 -> 5
a : -789.0000, 2 -> 6
b : 296.0000, 2 -> 1
c : -449.0000, 2 -> 1
d : 159.0000, 2 -> 5
a : -726.0000, 3 -> 1
b : 190.0000, 3 -> 1
c : 959.0000, 3 -> 1
d : -362.0000, 3 -> 1
a : -966.0000, 4 -> 7
b : 786.0000, 4 -> 2
c : -590.0000, 4 -> 7
d : 992.0000, 4 -> 3
a : -149.0000, 5 -> 1
b : 85.0000, 5 -> 5
c : -905.0000, 5 -> 3
d : 260.0000, 5 -> 6
a : 316.0000, 6 -> 0
b : 140.0000, 6 -> 0
c : -762.0000, 6 -> 1
d : -439.0000, 6 -> 4
a : 697.0000, 7 -> 5
b : -36.0000, 7 -> 7
c : 310.0000, 7 -> 7
d : -204.0000, 7 -> 4
b : -432.0000, 0 -> 1
a : 335.0000, 0 -> 4
d : -344.0000, 1 -> 2
a : 508.0000, 1 -> 1
a : 789.0000, 2 -> 3
d : -929.0000, 2 -> 1
c : -319.0000, 3 -> 2
b : -124.0000, 3 -> 4
a : 740.0000, 4 -> 1
a : -123.0000, 4 -> 2
b : -413.0000, 5 -> 3
a : -721.0000, 5 -> 0
c : -894.0000, 6 -> 4
b : -259.0000, 6 -> 6
b : 518.0000, 7 -> 1
b : 19.0000, 7 -> 3
