a : -646.0000, 0 -> 3
b : -148.0000, 0 -> 6
a : -737.0000, 1 -> 7
b : -524.0000, 1 -> 0
a : 101.0000, 2 -> 2
b : 38.0000, 2 -> 4
a : 691.0000, 3 -> 6
b : 906.0000, 3 -> 2
a : -341.0000, 4 -> 0
b : -585.0000, 4 -> 4
a : 610.0000, 5 -> 4
b : 675.0000, 5 -> 1
a : 990.0000, 6 -> 4
b : -984.0000, 6 -> 6
a : -453.0000, 7 -> 6
b : -853.0000, 7 -> 2
b : 716.0000, 0 -> 3
b : 907.0000, 1 -> 6
b : 754.0000, 2 -> 3
a : -729.0000, 3 -> 2
a : -773.0000, 4 -> 3
b : -487.0000, 5 -> 2
b : -16.0000, 6 -> 7
b : 851.0000, 7 -> 0
a : 464.0000, 0 -> 1
b : -468.0000, 3 -> 5
