a : 590.0000, 0 -> 0
b : 483.0000, 0 -> 1
a : 54.0000, 1 -> 7
b : 824.0000, 1 -> 3
a : 871.0000, 2 -> 0
b : 843.0000, 2 -> 3
a : 646.0000, 3 -> 3
b : -455.0000, 3 -> 3
a : 343.0000, 4 -> 6
b : -854.0000, 4 -> 4
a : -555.0000, 5 -> 5
b : 923.0000, 5 -> 0
a : -753.0000, 6 -> 4
b : 556.0000, 6 -> 1
a : 561.0000, 7 -> 0
b : -337.0000, 7 -> 4
a : 421.0000, 0 -> 1
a : 323.0000, 1 -> 5
b : -442.0000, 2 -> 0
b : -653.0000, 3 -> 2
a : 20.0000, 4 -> 5
b : 49.0000, 5 -> 4
b : -748.0000, 6 -> 6
b : 412.0000, 7 -> 0
