a : 776.0000, 0 -> 3
b : 289.0000, 0 -> 0
c : -168.0000, 0 -> 5
d : 834.0000, 0 -> 5
a : 491.0000, 1 -> 1
b : -421.0000, 1 -> 3
c : -600.0000, 1 -> 7
d : 407.0000, 1 -> 1
a : 262.0000, 2 -> 4
b : 483.0000, 2 -> 6
c : 736.0000, 2 -> 3
d : -52.0000, 2 -> 7
a : 573.0000, 3 -> 0
b : 532.0000, 3 -> 4
c : -150.0000, 3 -> 0
d : -464.0000, 3 -> 2
a : 145.0000, 4 -> 2
b : 635.0000, 4 -> 2
c : 606.0000, 4 -> 4
d : -459.0000, 4 -> 7
a : -241.0000, 5 -> 0
b : 994.0000, 5 -> 3
c : -547.0000, 5 -> 2
d : -663.0000, 5 -> 6
a : -841.0000, 6 -> 0
b : -410.0000, 6 -> 6
c : 758.0000, 6 -> 3
d : -751.0000, 6 -> 0
a : 786.0000, 7 -> 2
b : -937.0000, 7 -> 5
c : 816.0000, 7 -> 7
d : -190.0000, 7 -> 3
a : 947.0000, 0 -> 7
c : 212.0000, 0 -> 0
a : 484.0000, 1 -> 2
c : 231.0000, 1 -> 4
a : 427.0000, 2 -> 6
d : 954.0000, 2 -> 0
b : -379.0000, 3 -> 2
c : 576.0000, 3 -> 4
c : 523.0000, 4 -> 5
c : 414.0000, 4 -> 0
b : -756.0000, 5 -> 7
c : -417.0000, 5 -> 6
c : -434.0000, 6 -> 7
b : 834.0000, 6 -> 7
c : 963.0000, 7 -> 5
b : -527.0000, 7 -> 2
d : -311.0000, 7 -> 1
