a : 255.0000, 0 -> 3
b : -99.0000, 0 -> 4
a : 317.0000, 1 -> 0
b : 301.0000, 1 -> 7
a : 467.0000, 2 -> 3
b : 417.0000, 2 -> 6
a : 964.0000, 3 -> 0
b : -257.0000, 3 -> 1
a : -437.0000, 4 -> 3
b : 817.0000, 4 -> 6
a : -8.0000, 5 -> 1
b : -750.0000, 5 -> 6
a : 712.0000, 6 -> 5
b : -427.0000, 6 -> 2
a : -848.0000, 7 -> 6
b : -960.0000, 7 -> 0
a : -225.0000, 0 -> 5
b : 236.0000, 1 -> 1
b : -157.0000, 2 -> 0
a : 923.0000, 3 -> 7
a : -962.0000, 4 -> 7
a : -948.0000, 5 -> 4
a : -849.0000, 6 -> 7
a : -263.0000, 7 -> 4
