a : 529.0000, 0 -> 3
b : -766.0000, 0 -> 3
c : -85.0000, 0 -> 3
d : 844.0000, 0 -> 3
a : 54.0000, 1 -> 3
b : 58.0000, 1 -> 2
c : 202.0000, 1 -> 3
d : -714.0000, 1 -> 3
a : -611.0000, 2 -> 0
b : 346.0000, 2 -> 3
c : -325.0000, 2 -> 3
d : -841.0000, 2 -> 2
a : 863.0000, 3 -> 3
b : -885.0000, 3 -> 1
c : -79.0000, 3 -> 2
d : -603.0000, 3 -> 0
d : 268.0000, 0 -> 2
c : -165.0000, 0 -> 1
b : -338.0000, 1 -> 1
a : 583.0000, 1 -> 2
d : -153.0000, 2 -> 3
c : -502.0000, 2 -> 1
b : 698.0000, 3 -> 2
b : -45.0000, 3 -> 3
