a : -618.0000, 0 -> 2
b : 563.0000, 0 -> 6
a : -791.0000, 1 -> 7
b : 668.0000, 1 -> 4
a : -585.0000, 2 -> 0
b : 490.0000, 2 -> 0
a : 418.0000, 3 -> 3
b : 519.0000, 3 -> 7
a : -532.0000, 4 -> 3
b : -182.0000, 4 -> 2
a : -700.0000, 5 -> 6
b : -912.0000, 5 -> 1
a : 444.0000, 6 -> 1
b : 472.0000, 6 -> 6
a : -425.0000, 7 -> 3
b : -262.0000, 7 -> 3
b : -14.0000, 0 -> 0
a : -896.0000, 1 -> 2
b : -348.0000, 2 -> 3
b : -881.0000, 3 -> 6
a : 592.0000, 4 -> 0
a : -832.0000, 5 -> 1
a : 677.0000, 6 -> 6
b : -540.0000, 7 -> 0
a : 10.0000, 7 -> 5
