a : -412.0000, 0 -> 6
b : -430.0000, 0 -> 5
c : -343.0000, 0 -> 3
d : 499.0000, 0 -> 1
a : -297.0000, 1 -> 3
b : -886.0000, 1 -> 3
c : 7.0000, 1 -> 2
d : 856.0000, 1 -> 2
a : -855.0000, 2 -> 1
b : -246.0000, 2 -> 6
c : -474.0000, 2 -> 7
d : -954.0000, 2 -> 0
a : -554.0000, 3 -> 2
b : 63.0000, 3 -> 5
c : 665.0000, 3 -> 4
d : -149.0000, 3 -> 4
a : -867.0000, 4 -> 6
b : -694.0000, 4 -> 5
c : -785.0000, 4 -> 5
d : 814.0000, 4 -> 2
a : 142.0000, 5 -> 0
b : 847.0000, 5 -> 0
c : 731.0000, 5 -> 4
d : -55.0000, 5 -> 7
a : 591.0000, 6 -> 7
b : -747.0000, 6 -> 4
c : -893.0000, 6 -> 1
d : 807.0000, 6 -> 5
a : -141.0000, 7 -> 7
b : 243.0000, 7 -> 4
c : -434.0000, 7 -> 3
d : -352.0000, 7 -> 1
b : 728.0000, 0 -> 6
c : -697.0000, 0 -> 0
d : 753.0000, 1 -> 1
a : 460.0000, 1 -> 2
d : -875.0000, 2 -> 5
b : 276.0000, 2 -> 5
b : -684.0000, 3 -> 7
b : -686.0000, 3 -> 2
b : 955.0000, 4 -> 3
a : 155.0000, 4 -> 5
a : 793.0000, 5 -> 6
d : 672.0000, 5 -> 6
d : 580.0000, 6 -> 4
c : 676.0000, 6 -> 5
c : 197.0000, 7 -> 0
b : 751.0000, 7 -> 2
