a : 635.0000, 0 -> 6
b : -804.0000, 0 -> 0
a : -283.0000, 1 -> 7
b : 959.0000, 1 -> 3
a : -855.0000, 2 -> 1
b : 498.0000, 2 -> 4
a : 313.0000, 3 -> 2
b : -37.0000, 3 -> 5
a : -323.0000, 4 -> 3
b : -452.0000, 4 -> 0
a : 467.0000, 5 -> 0
b : -802.0000, 5 -> 4
a : -240.0000, 6 -> 0
b : 911.0000, 6 -> 4
a : 681.0000, 7 -> 2
b : 748.0000, 7 -> 5
b : 176.0000, 0 -> 6
a : 318.0000, 1 -> 6
a : 391.0000, 2 -> 6
a : -896.0000, 3 -> 4
a : -270.0000, 4 -> 1
a : -570.0000, 5 -> 1
b : 495.0000, 6 -> 7
a : 40.0000, 7 -> 1
