a : 686.0000, 0 -> 1
b : -234.0000, 0 -> 1
c : 211.0000, 0 -> 2
d : -372.0000, 0 -> 3
a : 423.0000, 1 -> 1
b : -287.0000, 1 -> 1
c : -933.0000, 1 -> 2
d : -306.0000, 1 -> 0
a : -853.0000, 2 -> 0
b : -516.0000, 2 -> 2
c : -69.0000, 2 -> 2
d : -958.0000, 2 -> 2
a : -994.0000, 3 -> 2
b : -298.0000, 3 -> 3
c : -535.0000, 3 -> 2
d : 112.0000, 3 -> 2
c : -626.0000, 0 -> 3
c : -96.0000, 0 -> 0
b : 466.0000, 1 -> 0
d : 297.0000, 1 -> 2
b : -363.0000, 2 -> 3
b : -429.0000, 2 -> 0
d : -382.0000, 3 -> 1
c : -192.0000, 3 -> 3
