a : -89.0000, 0 -> 0
b : -794.0000, 0 -> 3
c : 398.0000, 0 -> 2
d : -115.0000, 0 -> 6
a : -530.0000, 1 -> 0
b : 980.0000, 1 -> 4
c : 401.0000, 1 -> 3
d : 458.0000, 1 -> 5
a : 2.0000, 2 -> 5
b : -927.0000, 2 -> 1
c : 667.0000, 2 -> 5
d : -177.0000, 2 -> 2
a : -108.0000, 3 -> 0
b : 176.0000, 3 -> 5
c : 617.0000, 3 -> 6
d : -352.0000, 3 -> 6
a : 734.0000, 4 -> 6
b : 188.0000, 4 -> 3
c : 56.0000, 4 -> 1
d : 205.0000, 4 -> 1
a : 401.0000, 5 -> 0
b : -865.0000, 5 -> 5
c : -266.0000, 5 -> 2
d : -292.0000, 5 -> 2
a : 141.0000, 6 -> 2
b : 104.0000, 6 -> 7
c : 692.0000, 6 -> 1
d : 744.0000, 6 -> 1
a : -410.0000, 7 -> 3
b : 34.0000, 7 -> 0
c : -308.0000, 7 -> 2
d : -374.0000, 7 -> 3
c : -458.0000, 0 -> 5
b : -792.0000, 0 -> 6
a : 33.0000, 1 -> 7
d : 381.0000, 1 -> 4
b : -26.0000, 2 -> 0
d : 178.0000, 2 -> 5
d : -505.0000, 3 -> 2
c : 973.0000, 3 -> 5
d : -296.0000, 4 -> 3
c : -862.0000, 4 -> 2
a : -856.0000, 5 -> 4
c : -695.0000, 5 -> 5
b : -336.0000, 6 -> 6
c : 245.0000, 6 -> 5
d : -388.0000, 7 -> 6
a : 499.0000, 7 -> 5
