a : -440.0000, 0 -> 2
b : 641.0000, 0 -> 2
a : 84.0000, 1 -> 3
b : -828.0000, 1 -> 6
a : 348.0000, 2 -> 1
b : 175.0000, 2 -> 1
a : -375.0000, 3 -> 6
b : -174.0000, 3 -> 1
a : -638.0000, 4 -> 0
b : 535.0000, 4 -> 5
a : 765.0000, 5 -> 5
b : -289.0000, 5 -> 1
a : -507.0000, 6 -> 3
b : -276.0000, 6 -> 0
a : 734.0000, 7 -> 6
b : -872.0000, 7 -> 7
a : 264.0000, 0 -> 3
b : -579.0000, 1 -> 7
a : 138.0000, 2 -> 0
a : 301.0000, 3 -> 3
b : 485.0000, 4 -> 2
a : -922.0000, 5 -> 1
a : 922.0000, 6 -> 6
b : -516.0000, 7 -> 1
a : 256.0000, 7 -> 4
