a : -210.0000, 0 -> 1
b : -173.0000, 0 -> 1
c : -205.0000, 0 -> 0
d : 912.0000, 0 -> 1
a : -181.0000, 1 -> 1
b : 252.0000, 1 -> 1
c : 971.0000, 1 -> 2
d : 759.0000, 1 -> 1
a : -138.0000, 2 -> 2
b : -403.0000, 2 -> 3
c : -759.0000, 2 -> 2
d : 379.0000, 2 -> 1
a : 490.0000, 3 -> 3
b : 205.0000, 3 -> 3
c : -575.0000, 3 -> 2
d : -555.0000, 3 -> 0
a : -673.0000, 0 -> 2
b : 610.0000, 0 -> 2
d : -783.0000, 1 -> 0
a : 140.0000, 1 -> 0
b : 379.0000, 2 -> 1
a : 305.0000, 2 -> 1
c : -796.0000, 3 -> 3
a : -654.0000, 3 -> 1
