a : 156.0000, 0 -> 1
b : -462.0000, 0 -> 0
a : 658.0000, 1 -> 3
b : -613.0000, 1 -> 4
a : 866.0000, 2 -> 6
b : -941.0000, 2 -> 7
a : 60.0000, 3 -> 0
b : -313.0000, 3 -> 0
a : -764.0000, 4 -> 7
b : 611.0000, 4 -> 1
a : -991.0000, 5 -> 5
b : -4.0000, 5 -> 5
a : 405.0000, 6 -> 5
b : -659.0000, 6 -> 7
a : 97.0000, 7 -> 7
b : 885.0000, 7 -> 3
b : 803.0000, 0 -> 4
a : 148.0000, 1 -> 1
b : -190.0000, 2 -> 4
b : 835.0000, 3 -> 6
b : -543.0000, 4 -> 0
a : -568.0000, 5 -> 0
a : 38.0000, 6 -> 2
a : -980.0000, 7 -> 2
